Event Date	App Name	App Apple ID	Subscription Name	Subscription Apple ID	Subscription Group ID	Standard Subscription Duration	Subscription Offer Name	Promotional Offer ID	Subscription Offer Type	Subscription Offer Duration	Marketing Opt-In Duration	Customer Price	Customer Currency	Developer Proceeds	Proceeds Currency	Preserved Pricing	Proceeds Reason	Client	Device	Country	Subscriber ID	Subscriber ID Reset	Refund	Purchase Date	Units
2026-04-30	Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month						50.00	SEK	34.00	SEK	 	 	 	iPhone	SE	483620294777923				1
2026-04-30	Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month						4.99	EUR	3.38	EUR	 	 	 	iPhone	FI	700514046027665				1
2026-04-30	Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Yearly	6444699214	21069661	1 Year						769.00	CZK	540.21	CZK	 	Rate After One Year	 	iPhone	CZ	455608688303967				1
2026-04-30	Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Yearly 14d	6747804431	21069661	1 Year			Free Trial	2 Weeks		0.00	EUR	0.00	EUR	 	 	 	iPhone	FI	777565724290105				1
2026-04-30	Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month						3.99	GBP	2.82	GBP	 	Rate After One Year	 	iPhone	GB	441704309333891				1
2026-04-30	Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month						50.00	SEK	34.00	SEK	 	Rate After One Year	 	iPhone	SE	553431407663906				1
2026-04-30	Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Yearly 14d	6747804431	21069661	1 Year						149.99	PLN	103.65	PLN	 	 	 	iPhone	PL	238736976566468				1
2026-04-30	Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly 14d	6747807750	21069661	1 Month						4.99	EUR	3.56	EUR	 	 	 	iPhone	DE	483620295822946				1
2026-04-30	Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly 14d	6747807750	21069661	1 Month						4.99	EUR	3.38	EUR	 	 	 	iPhone	FI	609640217986032				1
2026-04-30	Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Yearly	6444699214	21069661	1 Year						29.49	EUR	21.06	EUR	 	Rate After One Year	 	iPhone	DE	518492346624709				1
2026-04-30	Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly 14d	6747807750	21069661	1 Month			Free Trial	2 Weeks		0.00	NOK	0.00	NOK	 	 	 	iPhone	NO	182644051223034				1
2026-04-29	Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month						4.99	EUR	3.38	EUR	 	 	 	iPhone	FI	777564445933928				1
2026-05-01	Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Yearly	6444699214	21069661	1 Year						30.99	EUR	20.99	EUR	 	Rate After One Year	 	iPhone	FI	511601547324940				1
2026-05-01	Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month						4.49	USD	3.82	USD	 	Rate After One Year	 	iPhone	US	588641206114894				1
2026-04-30	Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month						4.99	EUR	3.38	EUR	 	Rate After One Year	 	iPhone	FI	273714658578958				1
2026-04-30	Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly 14d	6747807750	21069661	1 Month			Free Trial	2 Weeks		0.00	EUR	0.00	EUR	 	 	 	iPhone	FI	658528416952898				1
2026-04-30	Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month						4.99	EUR	3.38	EUR	 	 	 	iPhone	FI	434697594536725				1
2026-04-30	Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month						4.99	EUR	3.38	EUR	 	Rate After One Year	 	iPhone	FI	245609527262626				1
2026-05-01	Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly 14d	6747807750	21069661	1 Month						4.99	EUR	3.38	EUR	 	 	 	iPhone	FI	217728885081353				1
2026-05-01	Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month						4.99	EUR	3.48	EUR	 	Rate After One Year	 	iPhone	SI	490603871662634				1
2026-04-30	Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month						25.90	BRL	19.24	BRL	 	 	 	iPhone	BR	238736193620430				1
2026-04-30	Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month						4.99	EUR	3.50	EUR	 	Rate After One Year	 	iPhone	ES	644573839101656				1
2026-04-30	Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly 14d	6747807750	21069661	1 Month						399.00	RUB	277.99	RUB	 	 	 	iPhone	RU	238737581760617				1
2026-04-30	Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Yearly	6444699214	21069661	1 Year						30.99	EUR	20.99	EUR	 	 	 	iPhone	FI	476606449550317				1
2026-04-30	Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month						25.90	BRL	19.24	BRL	 	Rate After One Year	 	iPhone	BR	497591673280564				1
2026-04-30	Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month						129.00	CZK	90.62	CZK	 	Rate After One Year	 	iPhone	CZ	203702526697588				1
2026-04-30	Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month						3.99	GBP	2.82	GBP	 	Rate After One Year	 	iPhone	GB	651572399867769				1
2026-05-01	Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month						4.49	USD	3.82	USD	 	Rate After One Year	 	iPhone	US	196625477663365				1
2026-04-30	Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Yearly 14d	6747804431	21069661	1 Year			Free Trial	2 Weeks		0.00	USD	0.00	USD	 	 	 	iPhone	US	427627624696841				1
2026-04-30	Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month						39.00	DKK	26.52	DKK	 	Rate After One Year	 	iPhone	DK	665602939495685				1
2026-04-30	Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month						50.00	SEK	34.00	SEK	 	Rate After One Year	 	iPhone	SE	518491097163398				1
2026-05-01	Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month						4.99	EUR	3.38	EUR	 	Rate After One Year	 	iPhone	FI	630598847439598				1
2026-04-30	Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month						4.49	USD	3.82	USD	 	Rate After One Year	 	iPhone	US	154586859142473				1
2026-04-30	Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Yearly 14d	6747804431	21069661	1 Year			Free Trial	2 Weeks		0.00	CAD	0.00	CAD	 	 	 	iPhone	CA	665603810498300				1
2026-04-30	Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month						4.99	EUR	3.38	EUR	 	Rate After One Year	 	iPhone	FI	420713654750027				1
2026-04-30	Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly 14d	6747807750	21069661	1 Month			Free Trial	2 Weeks		0.00	EUR	0.00	EUR	 	 	 	iPhone	FI	441705557952836				1
2026-04-30	Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month						49.00	NOK	33.32	NOK	 	 	 	iPhone	NO	560606743894017				1
2026-04-30	Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month						49.00	NOK	33.32	NOK	 	Rate After One Year	 	iPhone	NO	217728867160058				1
2026-05-01	Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month						39.00	DKK	26.52	DKK	 	Rate After One Year	 	iPhone	DK	259748002200402				1
2026-04-30	Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Yearly 14d	6747804431	21069661	1 Year			Free Trial	2 Weeks		0.00	EUR	0.00	EUR	 	 	 	iPhone	NL	574655452530343				1
2026-04-30	Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Yearly 14d	6747804431	21069661	1 Year			Free Trial	2 Weeks		0.00	EUR	0.00	EUR	 	 	 	iPhone	FI	245610719644593				1
2026-04-30	Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month						39.00	DKK	26.52	DKK	 	Rate After One Year	 	iPhone	DK	462655448920205				1
2026-04-30	Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month						39.00	DKK	26.52	DKK	 	 	 	iPhone	DK	420713668205714				1
2026-04-30	Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month						4.99	EUR	3.38	EUR	 	 	 	iPhone	FI	791482970143665				1
2026-04-30	Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month						4.99	EUR	3.51	EUR	 	Rate After One Year	 	iPhone	NL	651572394349627				1
2026-05-01	Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month						4.49	USD	3.82	USD	 	Rate After One Year	 	iPhone	US	490603910547928				1
2026-04-30	Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Yearly 14d	6747804431	21069661	1 Year			Free Trial	2 Weeks		0.00	CZK	0.00	CZK	 	 	 	iPhone	CZ	574655466800151				1
2026-04-30	Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month						4.49	USD	3.82	USD	 	Rate After One Year	 	iPhone	US	245609553368965				1
2026-04-30	Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Yearly 14d	6747804431	21069661	1 Year						29.99	GBP	21.18	GBP	 	 	 	iPhone	GB	651573066747654				1
2026-04-30	Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Yearly	6444699214	21069661	1 Year						299.00	NOK	203.32	NOK	 	Rate After One Year	 	iPhone	NO	784482605014152				1
2026-04-30	Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly 14d	6747807750	21069661	1 Month			Free Trial	2 Weeks		0.00	CAD	0.00	CAD	 	 	 	iPhone	CA	462656555437778				1
2026-04-30	Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly 14d	6747807750	21069661	1 Month			Free Trial	2 Weeks		0.00	RUB	0.00	RUB	 	 	 	iPhone	RU	483621687092455				1
2026-04-30	Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month						4.99	EUR	3.38	EUR	 	Rate After One Year	 	iPhone	FI	784482604273776				1
2026-04-30	Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month						25.90	BRL	19.24	BRL	 	 	 	iPhone	BR	518491082969995				1
2026-04-30	Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month						5.04	EUR	3.43	EUR	 	 	 	iPhone	HR	217728904525260				1
2026-04-30	Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Yearly 14d	6747804431	21069661	1 Year			Free Trial	2 Weeks		0.00	CZK	0.00	CZK	 	 	 	iPhone	CZ	665603793179922				1
2026-04-30	Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month						4.99	EUR	3.38	EUR	 	Rate After One Year	 	iPhone	FI	196625462046533				1
2026-04-30	Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly 14d	6747807750	21069661	1 Month			Free Trial	2 Weeks		0.00	EUR	0.00	EUR	 	 	 	iPhone	FI	210614409987522				1
2026-04-30	Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month						4.99	EUR	3.38	EUR	 	Rate After One Year	 	iPhone	FI	420713678425665				1
2026-04-30	Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month						4.99	EUR	3.38	EUR	 	Rate After One Year	 	iPhone	FI	161706851038735				1
2026-04-30	Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month						4.49	USD	3.82	USD	 	Rate After One Year	 	iPhone	US	448670958430025				1
2026-04-30	Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month						39.00	DKK	26.52	DKK	 	Rate After One Year	 	iPhone	DK	273714660416857				1
2026-05-01	Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month						4.99	EUR	3.51	EUR	 	 	 	iPhone	NL	553431458282152				1
2026-04-30	Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month						4.99	EUR	3.38	EUR	 	Rate After One Year	 	iPhone	FI	623596378616206				1
2026-05-01	Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month						4.49	USD	3.82	USD	 	 	 	iPhone	US	588641202632716				1
2026-04-30	Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly 14d	6747807750	21069661	1 Month						4.99	EUR	3.38	EUR	 	 	 	iPhone	FI	679504635981390				1
2026-04-30	Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month						49.00	NOK	33.32	NOK	 	 	 	iPhone	NO	448670960404326				1
2026-04-29	Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month						5.57	USD	3.82	USD	 	 	 	iPhone	IS	266706635401775				1
2026-04-30	Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month						4.99	EUR	3.38	EUR	 	 	 	iPhone	FI	602645257654274				1
2026-04-30	Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month						39.00	DKK	26.52	DKK	 	Rate After One Year	 	iPhone	DK	427626731051193				1
2026-04-30	Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month						4.99	EUR	3.38	EUR	 	 	 	iPhone	FI	574654218302292				1
2026-05-01	Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month						4.99	EUR	3.42	EUR	 	Rate After One Year	 	iPhone	EE	252675010846197				1
2026-04-30	Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month						4.99	EUR	3.51	EUR	 	 	 	iPhone	NL	623596382928444				1
2026-04-30	Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly 14d	6747807750	21069661	1 Month						24.99	PLN	17.27	PLN	 	 	 	iPhone	PL	476607290171812				1
2026-05-01	Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month						4.99	EUR	3.38	EUR	 	Rate After One Year	 	iPhone	FI	161706900279577				1
2026-04-30	Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month						49.00	NOK	33.32	NOK	 	Rate After One Year	 	iPad	NO	532628953010338				1
2026-04-30	Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month						4.99	EUR	3.38	EUR	 	Rate After One Year	 	iPhone	FI	511600287412349				1
2026-04-30	Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month						4.99	EUR	3.56	EUR	 	Rate After One Year	 	iPhone	DE	252674882235673				1
2026-04-30	Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly 14d	6747807750	21069661	1 Month						4.99	EUR	3.56	EUR	 	 	 	iPhone	DE	434698759157322				1
2026-04-30	Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly 14d	6747807750	21069661	1 Month						4.99	EUR	3.42	EUR	 	 	 	iPhone	EE	434698763268597				1
2026-04-30	Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Yearly 14d	6747804431	21069661	1 Year						30.99	EUR	22.14	EUR	 	 	 	iPhone	DE	217729637375098				1
2026-04-30	Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month						4.49	USD	3.82	USD	 	Rate After One Year	 	iPhone	US	182642993310262				1
2026-04-30	Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month						129.00	CZK	90.62	CZK	 	Rate After One Year	 	iPhone	CZ	630598856977658				1
2026-04-30	Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month						4.99	EUR	3.38	EUR	 	Rate After One Year	 	iPhone	FI	266706636920600				1
2026-04-30	Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month						4.99	EUR	3.51	EUR	 	Rate After One Year	 	iPhone	NL	504645001127325				1
2026-04-30	Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month						50.00	SEK	34.00	SEK	 	Rate After One Year	 	iPhone	SE	665602593105067				1
2026-05-01	Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month						49.00	NOK	33.32	NOK	 	 	 	iPhone	NO	595632146911496				1
2026-04-30	Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Yearly	6444699214	21069661	1 Year						35.99	CAD	30.59	CAD	 	Rate After One Year	 	iPhone	CA	161707978921365				1
2026-04-30	Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month						4.99	EUR	3.51	EUR	 	Rate After One Year	 	iPhone	BE	238736200877547				1
2026-04-30	Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly 14d	6747807750	21069661	1 Month						39.00	DKK	26.52	DKK	 	 	 	iPhone	DK	490603852171589				1
2026-04-30	Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month						4.99	EUR	3.51	EUR	 	Rate After One Year	 	iPhone	LV	560606744630242				1
2026-05-01	Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month						50.00	SEK	34.00	SEK	 	Rate After One Year	 	iPhone	SE	266706658553442				1
2026-04-30	Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Yearly 14d	6747804431	21069661	1 Year			Free Trial	2 Weeks		0.00	EUR	0.00	EUR	 	 	 	iPhone	SI	623597497972745				1
2026-04-30	Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Yearly	6444699214	21069661	1 Year						28.49	USD	24.22	USD	 	Rate After One Year	 	iPhone	AR	196626033231644				1
2026-04-30	Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month						4.99	EUR	3.53	EUR	 	 	 	iPhone	RS	273714677885777				1
